f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,target
8.1791,13.6728,7.9149,11.6598,6.4612,2.4245,5.2202,28.7060,5.3501,19.6505,30.2704
13.2172,8.7413,14.7118,17.5750,5.9330,2.9306,3.9318,11.6924,13.4035,16.7074,10.1076
8.9606,12.8339,6.9974,13.1566,10.1517,3.0268,4.3354,7.9561,11.5331,9.7446,13.8925
10.8664,8.4093,13.0873,10.6108,14.6465,3.8411,4.2211,9.6217,10.6635,9.5517,19.1284
16.9787,5.2324,20.4342,6.4759,12.8082,0.2878,4.4559,9.2365,13.2018,7.5744,19.3026
29.6383,4.8363,19.7715,15.9076,1.9459,3.8853,5.7849,8.1742,13.6890,8.8233,11.6331
23.6540,7.1974,21.0901,3.0252,15.1361,2.7396,2.5752,29.7119,6.1990,20.4658,35.7697
9.4922,13.4632,6.7078,18.0474,4.2102,2.7765,5.8511,10.4108,10.6418,16.0248,6.9383
8.4019,11.4612,16.1899,10.3003,12.3678,2.1406,2.6926,15.3531,13.5531,13.7518,23.9766
14.9558,7.5195,21.0788,15.6261,10.9755,3.8861,2.1094,15.4731,9.9637,19.7624,14.7011
6.3682,12.3522,8.0337,16.7840,4.3729,1.9022,4.0166,18.8379,6.1838,21.2214,11.5200
6.5124,12.5872,7.5792,4.3485,16.3229,3.5873,0.2887,6.6781,10.8016,8.9823,17.3840
20.8830,8.0234,21.7588,15.0966,2.6675,3.9597,4.1409,11.9926,8.2759,17.0528,8.8799
7.1835,10.0593,9.0868,18.8643,3.6407,3.3224,2.7770,8.8537,8.7036,13.7183,5.8718
9.4250,13.2141,9.9361,10.5093,12.3697,2.2450,4.3139,10.6741,12.0644,13.8473,15.2660
10.5820,15.2551,17.4439,17.9164,3.9519,0.3524,3.1811,9.7842,14.1069,15.5682,8.6600
10.7295,15.1203,16.1417,3.5137,15.8319,3.2415,4.4312,9.7125,12.3584,8.4519,25.8620
19.9562,7.4159,19.8952,5.8784,18.0746,2.1279,4.3390,9.5130,10.7536,6.4067,23.5195
12.9875,10.9642,15.6963,9.7869,10.5229,2.9727,3.4677,26.5706,5.3674,20.5916,28.7833
13.6363,10.5827,14.6057,15.9158,6.9033,3.8761,3.0628,18.3911,8.8048,19.8340,16.4616
14.8605,11.7374,17.0295,10.7867,6.7151,3.5890,4.1001,12.7140,14.1653,17.8582,14.7078
18.2526,9.2096,19.8595,14.4847,9.0034,1.8159,5.9232,15.8209,9.1643,16.9540,15.9035
6.6918,11.6167,7.6539,6.7628,14.3032,3.5558,3.3804,6.9094,12.8067,9.4514,16.9020
9.8646,13.2893,7.0753,11.0959,6.1766,3.5561,5.3328,23.1018,5.7233,20.4853,21.7743
13.6658,8.4036,14.7461,7.8706,11.8314,2.5828,1.8716,7.8174,11.7930,8.9053,16.0373
18.7772,5.5746,21.6539,8.8144,12.9307,2.8730,2.4947,15.0094,12.1934,14.8670,21.0539
14.0255,5.8671,19.6298,10.9046,8.6124,0.9316,3.2995,6.1802,11.3826,9.6767,9.8598
13.4806,12.8755,17.7930,13.1964,8.4189,0.9085,3.3205,30.2486,7.7020,19.5436,33.9264
30.3133,5.5934,20.4149,14.4187,4.1552,3.3634,4.0734,15.4167,14.1895,13.6208,18.0736
22.2568,5.2625,20.4930,3.8087,16.5762,2.3467,4.8212,17.7350,5.0612,20.3276,17.4198
21.7582,4.0087,20.5594,10.8123,11.4664,0.5243,3.9216,15.3032,9.0772,16.0311,14.6379
14.8218,15.0586,15.5917,17.7233,4.3974,1.6460,3.0819,14.4907,10.6261,12.5342,17.5159
8.5835,12.2416,12.0718,6.3294,18.5648,0.8403,4.7899,13.7284,12.2827,12.7209,23.5406
24.6138,9.7286,21.9758,16.5415,2.2470,3.4229,1.5100,8.2225,12.1842,8.5872,12.9311
6.8670,13.8899,7.3752,12.7885,10.4343,0.5083,3.1797,24.9894,8.8296,21.1323,23.8876
27.3689,6.5320,21.6239,15.0113,12.9743,3.7755,0.7858,6.2899,10.4891,7.2879,13.5475
8.2863,11.1135,6.6431,17.5654,4.9546,1.5671,4.5091,18.2146,7.7445,20.0905,11.2833
30.0275,5.9351,20.8294,12.2899,11.5018,3.9975,0.6564,20.2215,5.1994,20.5280,16.9499
25.4384,5.0716,20.3866,12.1016,15.0851,2.4770,5.1913,27.5733,7.9177,19.5603,30.9347
26.8939,8.8777,20.0280,1.8223,14.1197,3.3184,5.5647,15.3483,4.4514,21.6101,13.1763
7.8034,11.4823,9.7258,3.9955,14.9188,2.7651,4.9372,11.5332,13.4493,16.5139,17.1511
15.2576,13.7803,12.1855,6.6344,14.7081,2.9565,3.8274,6.9574,10.2172,7.0527,18.6583
15.7843,6.9029,20.3007,14.8438,2.8634,0.1355,5.4314,15.9535,8.7777,12.5646,16.7335
15.8863,12.1894,15.2724,12.3611,9.1583,0.1729,4.2914,8.0067,11.6744,13.5537,8.1452
9.7717,10.7183,13.5181,6.4152,11.8422,3.1542,0.2427,7.1455,11.8318,8.9154,16.6708
20.8733,8.0050,19.0442,16.1145,6.7048,2.5033,4.1382,26.2302,9.0371,21.1095,24.8933
7.4443,12.1354,7.6598,6.3946,14.9276,2.2765,1.7812,15.4320,10.6747,16.9077,19.3702
7.7168,12.9857,6.9545,5.0307,11.5975,3.2255,1.9620,28.4568,9.4613,21.9571,32.7148
9.3160,10.7606,16.1652,1.5282,18.1333,0.9738,3.2419,10.8880,12.8352,14.2719,19.5186
8.7550,10.0617,7.8021,15.8202,4.8697,2.0842,5.7241,15.0845,11.7304,12.1561,18.1387
22.0603,9.5152,20.1543,17.2758,5.2701,2.7549,3.1524,16.3712,8.9516,20.3458,10.9684
8.9868,11.3819,8.1720,15.9533,6.8655,2.4310,3.8383,13.7557,14.4495,14.8976,15.5760
9.3386,13.2670,6.4508,10.7827,7.6756,3.8756,2.9612,19.5179,4.9120,20.7566,16.2695
14.7609,8.4215,13.1376,6.0317,16.4939,3.0397,3.6136,15.0392,12.6862,15.4077,22.1995
9.1000,13.2027,8.2832,14.2113,4.1368,0.6381,3.7680,9.5650,11.8973,6.9930,15.2876
7.8074,12.7416,9.2320,10.4162,10.0233,3.4698,3.0212,30.0837,5.6200,21.1434,33.1164
7.0821,11.1764,9.1915,10.1170,11.3846,3.4010,0.6783,15.3290,6.5448,20.2742,12.4795
20.5255,6.1086,20.7672,5.3423,18.5399,0.8392,5.0030,15.0766,8.8516,13.9622,21.6349
15.7283,7.2344,19.5629,10.6600,10.1812,3.1449,3.3573,19.7444,4.8680,21.5623,16.7201
30.7571,8.8648,19.9012,3.3118,17.0853,2.8779,0.9007,9.8424,11.2863,8.7266,21.1343
14.3883,15.0011,16.7574,5.7064,13.5182,3.6789,2.6690,8.9264,12.3203,17.3591,13.3428
8.1625,9.7091,14.5186,12.8322,9.1163,3.5176,2.9161,6.1047,11.0332,8.8757,13.0348
9.3845,11.7079,9.1711,18.8864,6.5807,3.8224,5.8764,7.4057,12.1386,9.2008,12.2837
9.5300,11.6165,6.6878,16.1987,6.0343,2.3095,4.1389,24.5148,5.0990,19.9060,20.9165
29.8269,5.6163,20.8795,9.6203,12.5330,2.3545,3.5021,6.0323,12.2368,6.1409,14.8161
9.1024,11.0790,14.0100,7.9701,12.7307,2.0386,3.4680,9.7259,13.2142,8.0745,21.6803
15.9922,8.2445,17.6809,8.3550,10.8868,0.7322,3.2256,10.6170,11.3171,12.8500,14.1050
16.8083,5.4749,20.3074,6.6371,18.6353,2.3591,4.1006,6.7274,12.0441,9.6491,16.6249
11.1094,12.7688,15.4953,16.8980,5.6507,2.8127,4.9303,15.6055,9.2013,20.2610,11.9146
10.6123,13.9302,15.6553,7.5440,12.8369,2.5759,1.9754,7.5040,12.1844,7.2001,20.3553
23.5722,9.4357,21.2889,2.2617,17.2039,3.4308,1.3686,30.3885,4.5638,19.7431,38.8932
15.5081,13.1430,14.9768,14.8006,3.6495,3.9939,5.7437,20.4546,5.8223,19.4659,18.8066
28.9051,7.3109,21.4258,15.8464,2.1676,3.4769,1.6561,20.4955,9.1144,19.1254,16.9339
6.1525,12.5424,7.6151,12.2620,15.7665,3.4781,4.0341,11.9585,14.7546,17.0214,16.3603
15.8105,4.2265,20.2062,14.5524,10.5394,2.9181,4.7298,6.7007,12.7862,7.8090,14.3648
25.9461,5.3257,21.2134,4.6141,16.5276,3.5860,3.5088,15.2792,8.1227,14.2836,22.1415
24.3599,4.9361,19.8581,10.5153,10.3616,1.6713,5.9841,22.7321,7.7689,19.5961,21.8746
6.8510,10.3418,6.8263,17.0101,6.1388,2.5256,0.6579,8.0064,10.5746,6.9518,12.7147
8.9940,13.6586,6.4043,17.0520,4.2487,2.3903,3.5412,20.6052,5.1492,19.6517,15.1953
22.7686,4.1952,21.5930,5.9111,11.8858,2.2738,3.4511,14.9211,4.4308,19.4370,11.4222
9.1647,13.3590,8.1096,12.0529,10.6379,1.3573,5.2300,13.9609,5.3610,21.4105,6.7337
7.5566,12.4052,7.9467,6.7199,17.5738,2.2405,1.6553,8.1401,13.8620,7.4318,21.2671
30.9353,8.8006,20.4735,17.8572,3.2320,0.5911,4.4295,30.5157,6.5878,19.9453,27.1572
8.3507,11.2390,7.2128,12.0323,5.9134,2.3728,3.6937,12.0853,13.9075,16.1009,12.0311
9.4655,13.5357,8.8812,16.8489,6.9775,2.2759,1.0357,6.6373,13.9725,9.9112,10.2758
9.4373,10.7770,14.0740,7.4742,10.2712,2.4498,4.9430,10.7024,10.5195,13.3025,15.9606
12.8131,10.5412,13.0046,1.1638,14.7072,3.9962,3.7676,29.6808,7.2940,19.3593,39.5482
21.4977,4.3061,19.9883,7.2417,10.0332,2.0350,3.0668,11.0841,13.5405,13.2138,15.2362
12.2030,14.3881,17.0674,15.1645,6.5224,0.4765,4.7996,9.1924,10.3916,9.0154,14.5903
7.6882,11.2934,9.9330,16.9030,4.0504,1.5868,4.4106,27.6074,6.0682,21.4205,23.8266
8.2525,12.0965,9.6268,15.7135,11.8271,2.2890,0.1988,23.8511,7.1362,21.3110,21.9612
7.2397,13.3063,6.1858,18.9520,2.5941,2.5219,2.1201,6.1001,11.0807,7.0975,9.0860
27.6501,6.4808,19.8616,15.2383,5.0032,1.1293,4.3457,8.6905,12.2254,8.0135,11.9229
6.4300,12.3473,6.1879,7.8938,11.4452,2.2478,4.9660,10.4909,12.8056,13.4750,15.4399
8.5960,10.4871,17.6006,6.2579,18.3672,3.1224,3.6336,6.3700,11.9653,9.9700,18.3142
8.5600,12.2346,6.7537,5.2752,17.1351,2.1999,3.6439,8.1679,10.5630,7.3595,19.8558
17.0728,9.5614,21.9908,12.5781,10.1840,0.8063,5.2576,19.1756,5.7391,21.5654,15.0210
17.3406,6.8036,19.9335,12.4710,7.9658,3.5049,4.1306,14.4643,8.5298,12.9228,18.9247
24.6576,4.0154,19.1331,11.4615,12.3339,2.8305,3.2035,6.3345,12.9974,9.3812,11.7303
8.3994,11.5979,12.2047,4.2855,16.7791,3.3452,3.0440,19.7509,9.4507,19.1852,25.9573
6.9515,10.0313,9.9730,4.3659,16.3829,2.8678,5.8514,30.2596,6.4498,19.6867,38.5318
29.4138,9.4547,21.1662,9.1311,12.1985,3.4683,5.9092,31.3203,9.8929,21.4521,37.0604
13.2895,7.2597,21.2995,14.1649,2.6461,3.8243,3.0912,18.0819,5.7793,19.7764,14.5134
10.9743,13.1456,13.8284,17.6549,5.6538,3.4498,5.3470,13.8484,15.8155,13.4016,19.9367
14.7650,4.2652,21.0126,11.2641,6.7379,2.7471,2.5501,8.6153,10.6429,7.9378,15.6024
10.1653,11.5099,15.1882,16.2175,1.5097,2.7308,5.9241,9.2447,8.6997,15.1447,6.3976
7.5552,13.6891,6.9524,2.3305,18.9043,0.2442,5.0427,7.5404,12.2023,8.9411,18.4159
10.7601,11.4665,13.9038,9.8333,14.7272,3.3008,2.7382,8.4521,10.8197,6.7716,21.1679
25.5540,4.6108,21.7392,18.5484,5.1978,0.1229,5.8313,15.3961,13.5803,13.4045,15.2869
6.8012,13.7903,9.5851,15.0032,8.3186,3.3501,0.4397,12.9784,14.1662,15.9064,15.7058
7.1296,13.2153,9.7596,11.0010,10.6662,1.5088,3.7974,9.7836,10.9944,6.4333,20.3699
12.3958,13.7877,15.1451,4.3443,15.3597,2.1031,2.7119,9.6340,13.9408,8.2838,24.0963
21.6822,5.1618,21.6709,8.6282,14.3321,0.9569,5.8238,6.5506,10.1154,7.0280,14.8540
9.2561,10.2507,9.2255,15.1912,5.9008,0.3514,4.7937,13.5302,6.7868,21.6172,2.4568
11.0549,12.7067,17.4927,11.7488,6.0750,2.9929,5.5681,6.1688,12.0558,9.6031,13.2080
9.8318,12.0331,17.5660,8.2141,14.1783,2.3583,4.8092,11.6055,15.7309,17.5458,17.3084
11.9782,8.4329,16.9053,5.4039,15.8515,1.3022,4.9814,9.7685,10.9148,17.8212,10.9495
7.9696,10.1413,8.1237,13.3527,11.6381,2.6800,5.4470,7.9995,11.4922,6.5491,17.3585
19.4487,4.1998,19.8465,5.9406,18.6672,3.3354,0.7782,13.4540,13.5644,14.6916,21.5065
7.7271,12.4068,6.8280,6.7725,14.6928,3.1919,5.8894,9.2570,11.0371,8.7671,20.3186
27.2969,4.7984,20.4446,18.0717,2.3163,3.5713,2.1309,10.7744,10.0588,14.5564,6.8133
20.6544,5.9417,21.1282,13.5270,8.6053,2.6051,3.0399,11.6887,9.0923,15.9147,10.3589
29.5519,8.0613,19.4971,10.5899,11.9117,3.6978,2.5421,8.4919,13.4434,7.7351,18.2671
9.4067,13.4334,7.5832,12.1659,15.7932,3.8187,3.7625,7.8329,13.3039,6.1788,21.4851
10.6075,8.3987,17.3512,7.8041,13.2700,3.9745,1.9031,6.0936,10.2993,9.4028,15.1669
31.8751,8.3382,20.7574,16.7797,4.9423,1.3718,5.7926,20.0466,8.7143,19.2931,14.9515
8.3249,8.4454,15.9823,15.7684,10.7056,3.1277,5.4924,17.1958,4.9037,21.7306,12.3482
20.5519,8.5206,20.1031,4.2176,15.7837,0.5997,5.2230,20.4421,7.4199,21.6818,20.2213
11.0343,12.7206,15.4287,7.2838,12.6737,2.3433,0.8458,14.0066,6.5485,20.3869,12.1959
7.5115,12.8688,8.6877,7.3306,14.6462,2.5770,2.1509,28.7347,7.9136,19.8813,34.9657
10.5977,12.1563,15.2008,3.0304,14.0392,3.7905,5.6802,6.2309,10.7298,7.4300,20.1874
23.3169,6.9446,19.3579,6.0437,11.6475,2.9875,3.5931,6.2411,11.9828,9.4253,13.6462
9.6964,10.9197,6.7504,15.8750,3.3613,0.0635,5.6268,9.5666,11.4251,8.9854,10.7667
13.7253,14.7598,16.6005,12.1080,10.4356,3.5776,3.9856,8.3316,11.5692,7.1962,20.4600
16.6222,4.5817,20.2490,15.8723,5.7124,2.9182,4.6424,14.4661,9.4294,17.8887,11.3150
31.6001,8.1119,20.4607,3.6810,14.7463,2.6699,4.0839,21.3335,7.4687,19.3124,24.0055
9.2062,13.1746,14.7070,13.2290,5.5455,2.8110,5.1851,15.3935,13.5537,13.4209,22.2370
18.9238,9.0692,19.8953,10.0956,9.5384,2.9937,4.9690,11.3841,9.2289,15.3127,13.3547
12.1483,8.5966,15.9996,5.4092,14.1275,2.6745,4.2337,9.0225,13.6824,9.4137,20.6053
7.8149,11.6064,9.2486,4.0410,18.8771,3.0112,3.1756,17.2833,6.0184,19.4840,20.2194
6.7356,11.1939,8.7885,2.8509,14.7521,3.2242,5.8246,13.7553,14.8455,15.0366,23.3052
6.4427,13.4440,7.6182,1.5250,15.1121,3.3405,5.1163,11.7542,15.2494,13.1195,23.5081
22.5150,4.0082,21.9814,5.7600,18.3459,3.3343,1.6381,6.7942,13.8361,8.4876,18.6622
10.7599,10.8512,17.3592,7.4559,12.3078,1.8856,5.4122,19.7864,7.0791,19.1099,22.4213
18.7753,8.5025,19.7162,1.4522,14.6470,0.4482,5.3011,8.8590,13.8430,9.5362,19.6758
16.5577,7.9298,19.9263,6.5111,16.4910,3.6160,5.1394,28.5964,8.7303,19.8580,37.5487
11.1241,9.6147,14.7972,14.6224,3.1024,2.7953,3.5428,28.4656,9.9318,20.2097,29.7421
8.6460,12.8373,8.1130,17.1939,2.4784,2.3187,3.9938,9.3273,12.8009,9.9054,12.2699
14.4532,8.6737,15.5355,10.4577,11.7147,3.5281,0.0318,12.5362,15.8016,15.3861,17.8094
9.9479,10.3598,17.1084,6.5791,12.8360,3.2488,3.3192,8.2119,12.3339,6.3673,22.8710
15.3246,9.4090,19.9310,18.6762,6.3764,3.9057,2.9536,31.7314,4.9861,20.9458,33.0900
15.7078,13.2978,17.6106,12.7623,8.1388,3.2113,2.6569,28.9974,4.8733,21.6776,30.2270
15.8728,14.2575,17.1036,9.3616,11.1862,0.7045,4.1384,24.0161,8.7360,20.3277,26.1331
9.7585,11.7481,13.2444,10.0424,7.1854,2.4608,5.6131,7.1189,11.8154,9.6995,13.5575
6.9293,12.5923,8.2248,14.4156,6.7633,0.6157,5.6471,6.9599,10.2926,8.9224,9.8045
12.0278,7.8710,20.6087,5.1065,11.2835,0.4555,4.2218,8.8495,13.9842,14.0141,13.6048
25.2866,4.1800,20.3696,7.9092,10.3814,3.9348,0.8713,7.9995,13.9353,9.2059,16.0783
9.9658,15.5387,14.9597,2.3459,14.7287,0.9304,3.7198,7.5945,13.8130,7.9522,21.6212
8.2764,12.3029,8.9912,17.6763,4.5204,2.3246,3.4748,10.6439,9.5762,17.1988,5.4179
9.6347,11.2796,16.7884,1.3624,14.2519,1.5428,4.0443,19.7678,6.2408,21.6051,21.2622
8.7539,11.5157,7.9313,8.1039,13.7083,2.1056,5.0262,14.5853,13.1724,16.6726,18.6366
6.0471,11.0597,7.7494,15.5968,12.9477,2.3385,4.5899,6.7222,12.7182,8.7008,13.5415
26.9368,6.7060,20.8597,6.8177,16.8946,3.4883,5.7400,15.9412,12.9325,16.1141,23.2411
8.3962,10.3064,8.9189,11.7955,12.8973,3.6844,2.8382,29.8018,5.3400,20.0301,33.6631
24.5676,5.3901,20.2483,10.0504,7.6442,2.0354,3.6333,12.8255,12.7474,16.2028,12.6286
19.7236,6.9844,21.9056,17.7733,3.5604,1.7953,5.0653,8.5189,12.9230,14.8315,5.9353
19.1362,8.1744,19.3442,11.0528,10.9957,1.2700,5.3067,9.2187,11.8113,9.4016,16.0506
11.6670,15.8384,13.4521,13.4285,10.0030,2.7533,3.7762,14.7011,6.4663,21.8177,10.1222
15.4652,13.3165,13.9028,11.3346,10.2069,3.2764,1.9239,15.2847,9.7410,20.2435,13.8772
10.9170,14.8908,14.7158,7.5872,11.0439,2.5800,5.8766,9.3592,10.0319,15.9655,12.4923
9.9940,15.0049,16.9595,15.5166,1.2663,3.3386,4.5968,25.5050,5.8363,20.5411,25.2202
14.6075,10.7940,17.9807,10.2926,6.6729,3.4983,4.9325,12.7005,13.1866,16.0969,16.3230
9.4410,11.4635,7.1012,11.6794,11.3772,1.9534,3.1858,15.6671,5.9197,20.5950,10.1418
8.2408,10.9014,8.2291,5.9257,13.8416,2.2666,1.9903,12.7474,10.3672,17.9706,13.5595
10.7905,14.6057,13.6522,5.4319,12.8516,2.6191,3.0113,6.7930,12.4462,6.7804,20.2969
19.7363,4.5057,21.7034,18.6649,1.3925,2.8816,5.1142,9.1650,10.7262,7.3633,13.2431
21.7239,4.5375,19.3743,15.4448,1.5529,1.4024,4.2019,9.2904,12.5454,16.7625,2.6070
31.1014,5.8677,19.6062,6.8229,10.7292,0.6799,3.1806,15.5677,10.5198,14.7110,16.9338
12.1349,13.4105,16.1235,11.8909,13.6875,3.5715,1.1488,22.9996,5.8410,19.4222,26.6630
15.6764,5.6420,20.9453,1.3123,17.1172,2.3683,4.4451,26.6375,9.0278,21.5324,33.1055
9.3766,11.0240,9.7032,12.0377,15.9361,2.9995,5.3179,8.1678,10.7885,9.4390,16.6932
11.9373,14.4249,12.8771,15.1440,7.9573,2.3549,1.3626,6.5824,12.9367,6.6012,15.1880
18.8156,4.3364,19.0197,18.7996,2.0321,3.8611,0.8364,13.0550,15.9197,14.5594,13.3822
8.9126,13.7616,7.0547,6.3500,18.4720,2.4129,3.5947,17.9805,4.6292,21.5016,17.0575
9.5812,13.3621,9.4674,15.1973,11.7546,2.8252,3.4282,12.6232,8.5254,14.6198,14.4871
15.4597,11.4822,13.0202,13.0437,8.9484,3.4727,5.7862,29.7428,4.5429,19.7672,32.4273
12.3536,14.0014,14.7411,10.7486,10.4055,3.3620,3.5941,9.5992,10.6803,14.2787,13.8193
9.4046,13.5008,9.4827,6.7944,15.1128,2.6538,5.3104,6.2798,10.0256,6.9456,17.7796
11.5652,8.0821,17.4795,10.4163,11.1850,3.0669,2.9118,7.1909,11.9301,9.1603,15.4961
14.4103,9.3190,14.4741,17.8677,5.0813,2.1202,1.6968,22.4303,8.4837,21.0504,17.5030
26.0275,8.9358,19.0328,11.3644,11.2102,3.4360,3.2684,23.5247,7.7367,20.9081,23.5860
24.5992,7.6882,20.4671,1.9706,15.2321,2.3392,5.5723,8.3831,10.0198,7.5628,20.2810
18.7362,7.6761,20.5998,12.0596,11.2669,0.9656,4.6937,9.2211,12.0989,7.9758,17.4336
15.3890,10.1695,15.8070,6.8024,15.6355,3.2173,0.9734,24.2800,8.2156,19.1649,30.1216
30.0432,4.0779,21.6558,16.6714,1.4644,3.5646,2.6793,6.1090,12.9757,7.8319,8.4488
9.8969,12.5758,8.4838,14.2619,6.7331,0.5923,3.6210,9.2943,11.5746,9.5178,12.5461
11.7688,15.6782,16.7790,8.9354,14.1909,0.2783,4.2819,13.8254,14.4498,13.7678,22.5386
18.5531,4.2520,21.6773,6.5679,17.7697,0.1620,4.6133,12.1866,9.5655,12.8457,17.6268
7.1164,12.5244,7.5143,15.0327,2.5368,3.1343,1.6152,9.3129,12.5041,7.8729,15.3180
8.7006,10.7893,15.8187,11.4959,10.9464,2.7932,5.5439,31.7189,4.2078,19.4227,37.5417
7.9111,13.4131,9.5103,18.2367,3.2107,3.6528,3.9578,17.7233,9.2721,21.4298,12.3204
23.7650,8.0406,19.6298,17.6260,6.0424,3.2096,2.8110,13.6344,15.2567,14.4500,15.9403
11.8782,10.0168,13.6342,14.7633,1.3855,3.7241,0.5997,7.9239,10.2729,9.6329,10.5784
6.6259,10.2212,6.5451,14.5891,2.3963,3.0920,3.2338,23.1442,6.8449,21.5372,17.6881
23.0361,6.2055,20.6749,6.1231,17.1625,3.1312,1.5969,31.2176,5.2740,19.1843,38.7081
14.3942,9.6093,17.5821,14.2570,1.4410,2.3936,3.4922,9.0002,13.1829,6.6910,16.6107
13.9549,9.7129,21.1291,10.1391,13.7142,1.1915,5.7453,28.5265,9.9343,19.4960,35.5643
8.2865,9.7140,17.9606,6.0158,18.8005,3.6134,3.9314,10.6463,12.5532,13.2144,21.9817
9.4059,10.4044,8.1000,14.3155,12.2084,1.6027,3.6764,9.7105,8.0016,14.7202,7.9571
9.0563,11.9463,12.6206,14.7860,9.9420,3.9011,4.5783,28.2762,8.3038,19.3944,33.4360
8.6606,11.2063,8.6791,12.3512,7.8188,3.0318,4.8526,9.9799,12.9015,16.2668,9.9270
30.7095,5.9388,20.8542,10.9955,6.1566,2.0840,2.7495,15.5559,13.4419,12.8499,19.2062
24.1995,4.1844,20.7649,10.6843,12.6445,0.5987,3.8739,7.9213,10.7501,8.7929,12.6208
8.9258,12.5360,6.5155,11.3834,11.2514,2.5474,4.7201,13.5077,10.0932,15.4531,15.4895
9.5584,13.8698,7.2044,9.3104,12.1029,1.7867,5.3901,9.9157,11.8558,9.6974,17.9973
7.8885,10.9023,9.6294,7.4183,10.8916,1.1526,5.3954,6.1585,10.3516,7.4548,13.7465
17.7086,8.0163,20.8740,2.4837,14.0969,2.5660,4.4956,14.3945,9.0218,19.2662,16.7075
23.5918,4.2712,19.8428,14.1036,3.6713,2.1321,0.1700,7.9082,11.4478,9.8903,8.4934
23.2812,8.5425,20.3608,17.9173,6.6055,2.0631,2.2470,10.7913,12.3841,14.0152,10.3007
7.1793,11.9240,6.6988,15.7849,8.7426,2.4520,5.1557,10.1996,13.8945,17.0647,8.6327
21.8302,4.0196,19.5449,8.2066,14.4711,2.5433,0.8289,10.2410,13.9427,13.3928,15.1140
8.0111,14.1189,17.0549,17.2343,3.0100,3.6325,2.6785,8.4274,10.2143,13.9996,9.2915
7.0686,10.3907,7.6353,10.8685,12.4546,2.4232,3.2891,13.2849,6.1926,20.7631,7.7658
14.6913,8.3298,20.1320,6.3215,15.3182,2.1465,5.8568,22.5253,7.4092,21.8505,24.6764
9.0253,11.7660,8.0229,1.0619,17.0083,0.4162,3.4441,9.7782,13.0928,9.8630,20.2654
8.3364,11.8515,6.2451,12.5302,11.2166,2.2711,2.6328,31.9609,5.3461,19.1601,35.4820
14.5569,5.0474,20.4146,5.1340,14.6686,3.0608,0.0906,15.5854,12.5595,14.7795,23.7370
15.5159,5.1747,19.8236,14.5827,12.1309,1.6717,4.1235,9.4406,12.6443,6.0027,19.8496
10.0768,15.1171,13.0874,18.7167,2.4449,2.2448,5.9556,9.6765,10.5412,17.9987,4.4860
27.9820,5.0325,21.7123,9.9253,14.1889,0.1960,5.2737,6.9046,13.0920,8.0962,13.4558
27.5236,7.3768,21.1750,12.1119,10.3563,0.0684,3.5650,28.9273,8.1947,19.0928,30.1343
14.1034,14.1528,14.6481,15.3389,11.5827,3.3601,3.1341,13.5849,9.4590,21.3943,10.2375
12.1491,14.8221,15.2349,9.8183,13.1905,3.0231,5.0165,6.7891,11.8588,6.2091,20.4825
8.5207,13.5386,9.4740,12.9921,10.8567,2.5158,1.1028,20.3932,4.0569,19.6763,18.3168
9.2577,8.4633,14.5543,3.2808,14.6503,3.2445,5.4325,29.1655,5.6377,20.4238,36.1408
7.4653,13.6577,9.1101,1.7404,15.1491,0.2937,3.9887,12.4675,8.9460,21.2363,10.1782
28.5107,9.8631,19.9302,13.3140,11.4636,2.2412,0.1114,11.0009,14.2816,16.2375,11.3368
15.3452,12.8281,14.2230,4.3935,18.6936,3.0627,5.8009,9.7498,10.9144,13.5888,18.5687
6.0339,13.3556,8.6468,17.9196,3.7619,3.4409,4.6069,13.4402,5.9514,21.8553,4.2136
6.5918,12.3228,8.1248,16.4632,1.9148,1.2909,4.7443,13.4510,10.2940,15.9999,9.9165
6.2812,12.7880,7.5642,3.7862,17.4608,2.9250,3.2536,18.6326,9.0723,19.2978,23.4668
11.0422,11.5197,12.8691,18.8446,4.5088,3.1970,5.6047,19.0051,4.0729,21.3659,11.8600
9.1682,11.5222,7.2642,14.9378,12.1698,0.4382,5.0507,9.7786,13.1015,9.1582,15.5451
7.7049,11.3525,7.6170,17.8646,6.7583,1.4742,5.8129,28.8573,5.9859,20.8501,26.4097
11.8645,13.0180,12.8153,1.1576,17.9738,3.5640,1.0794,7.0158,13.2653,9.7261,20.4433
7.9432,11.1453,9.8635,17.2275,3.7025,2.3031,2.6718,6.9100,13.2214,8.7955,10.3716
18.8588,6.9405,20.0236,5.0386,18.7818,0.6145,5.5600,13.0480,8.2897,16.3654,16.0981
24.3312,9.8057,20.9698,10.9015,12.3919,2.2988,4.6912,13.6987,7.4840,20.0058,10.6471
19.5662,7.9197,20.6827,11.6998,11.8457,1.7949,3.4998,9.0288,11.9931,12.1500,13.4076
9.0693,12.2927,9.9643,15.9382,3.5238,2.0872,4.3938,21.9391,4.4854,21.7094,15.0508
12.6432,6.4324,21.5353,1.7738,16.4375,1.2228,3.1846,9.4384,11.9791,8.5146,22.4815
19.8543,9.9861,20.1281,4.1333,17.7727,3.6699,3.2934,8.2003,11.0536,15.0522,14.7649
8.5746,9.9127,14.6347,10.2134,12.8935,3.1161,1.4170,15.7688,5.1398,19.1388,14.8914
